Barcode_plot,uri,Date event,Category,Subject,Content
124/DZ_PG_01/ZM4381/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000124,22/09/2017,Operation,Harvesting,
125/DZ_PG_44/ZM4369/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000125,19/05/2017,Operation,Sowing,
125/DZ_PG_44/ZM4369/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000125,25/05/2017,Expert Annotation,Emergence,
125/DZ_PG_44/ZM4369/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000125,28/05/2017,Expert Annotation,3 leaf stage,
125/DZ_PG_44/ZM4369/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000125,09/07/2017,Expert Annotation,Anthesis time,
125/DZ_PG_44/ZM4369/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000125,11/07/2017,Expert Annotation,Silking time,
125/DZ_PG_44/ZM4369/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000125,22/09/2017,Operation,Harvesting,
126/DZ_PG_62/ZM4393/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000126,19/05/2017,Operation,Sowing,
126/DZ_PG_62/ZM4393/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000126,25/05/2017,Expert Annotation,Emergence,
126/DZ_PG_62/ZM4393/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000126,28/05/2017,Expert Annotation,3 leaf stage,
126/DZ_PG_62/ZM4393/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000126,13/07/2017,Expert Annotation,Anthesis time,
126/DZ_PG_62/ZM4393/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000126,13/07/2017,Expert Annotation,Silking time,
126/DZ_PG_62/ZM4393/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000126,22/09/2017,Operation,Harvesting,
127/DZ_PG_25/ZM4382/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000127,19/05/2017,Operation,Sowing,
127/DZ_PG_25/ZM4382/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000127,25/05/2017,Expert Annotation,Emergence,
127/DZ_PG_25/ZM4382/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000127,28/05/2017,Expert Annotation,3 leaf stage,
127/DZ_PG_25/ZM4382/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000127,12/07/2017,Expert Annotation,Anthesis time,
127/DZ_PG_25/ZM4382/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000127,12/07/2017,Expert Annotation,Silking time,
127/DZ_PG_25/ZM4382/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000127,22/09/2017,Operation,Harvesting,
128/DZ_PG_04/ZM4366/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000128,19/05/2017,Operation,Sowing,
128/DZ_PG_04/ZM4366/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000128,25/05/2017,Expert Annotation,Emergence,
128/DZ_PG_04/ZM4366/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000128,28/05/2017,Expert Annotation,3 leaf stage,
128/DZ_PG_04/ZM4366/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000128,06/07/2017,Expert Annotation,Anthesis time,
128/DZ_PG_04/ZM4366/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000128,09/07/2017,Expert Annotation,Silking time,
128/DZ_PG_04/ZM4366/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000128,22/09/2017,Operation,Harvesting,
129/DZ_PG_66/ZM4391/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000129,19/05/2017,Operation,Sowing,
129/DZ_PG_66/ZM4391/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000129,25/05/2017,Expert Annotation,Emergence,
129/DZ_PG_66/ZM4391/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000129,28/05/2017,Expert Annotation,3 leaf stage,
129/DZ_PG_66/ZM4391/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000129,13/07/2017,Expert Annotation,Anthesis time,
129/DZ_PG_66/ZM4391/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000129,13/07/2017,Expert Annotation,Silking time,
129/DZ_PG_66/ZM4391/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000129,22/09/2017,Operation,Harvesting,
13/DZ_PG_24/ZM4342/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000013,19/05/2017,Operation,Sowing,
13/DZ_PG_24/ZM4342/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000013,25/05/2017,Expert Annotation,Emergence,
13/DZ_PG_24/ZM4342/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000013,28/05/2017,Expert Annotation,3 leaf stage,
13/DZ_PG_24/ZM4342/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000013,07/07/2017,Expert Annotation,Anthesis time,
13/DZ_PG_24/ZM4342/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000013,07/07/2017,Expert Annotation,Silking time,
13/DZ_PG_24/ZM4342/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000013,22/09/2017,Operation,Harvesting,
130/DZ_PG_05/ZM4357/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000130,19/05/2017,Operation,Sowing,
130/DZ_PG_05/ZM4357/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000130,25/05/2017,Expert Annotation,Emergence,
130/DZ_PG_05/ZM4357/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000130,28/05/2017,Expert Annotation,3 leaf stage,
130/DZ_PG_05/ZM4357/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000130,09/07/2017,Expert Annotation,Anthesis time,
130/DZ_PG_05/ZM4357/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000130,10/07/2017,Expert Annotation,Silking time,
130/DZ_PG_05/ZM4357/WW/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000130,22/09/2017,Operation,Harvesting,
131/DZ_PG_40/ZM4390/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000131,19/05/2017,Operation,Sowing,
131/DZ_PG_40/ZM4390/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000131,25/05/2017,Expert Annotation,Emergence,
131/DZ_PG_40/ZM4390/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000131,28/05/2017,Expert Annotation,3 leaf stage,
131/DZ_PG_40/ZM4390/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000131,18/07/2017,Expert Annotation,Anthesis time,
131/DZ_PG_40/ZM4390/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000131,21/07/2017,Expert Annotation,Silking time,
131/DZ_PG_40/ZM4390/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000131,15/09/2017,Operation,Harvesting,
132/DZ_PG_33/ZM4353/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000132,19/05/2017,Operation,Sowing,
132/DZ_PG_33/ZM4353/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000132,25/05/2017,Expert Annotation,Emergence,
132/DZ_PG_33/ZM4353/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000132,28/05/2017,Expert Annotation,3 leaf stage,
132/DZ_PG_33/ZM4353/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000132,10/07/2017,Expert Annotation,Anthesis time,
132/DZ_PG_33/ZM4353/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000132,12/07/2017,Expert Annotation,Silking time,
132/DZ_PG_33/ZM4353/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000132,15/09/2017,Operation,Harvesting,
133/DZ_PG_12/ZM1304_lot1/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000133,19/05/2017,Operation,Sowing,
133/DZ_PG_12/ZM1304_lot1/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000133,25/05/2017,Expert Annotation,Emergence,
133/DZ_PG_12/ZM1304_lot1/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000133,28/05/2017,Expert Annotation,3 leaf stage,
133/DZ_PG_12/ZM1304_lot1/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000133,10/07/2017,Expert Annotation,Anthesis time,
133/DZ_PG_12/ZM1304_lot1/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000133,15/07/2017,Expert Annotation,Silking time,
133/DZ_PG_12/ZM1304_lot1/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000133,15/09/2017,Operation,Harvesting,
134/DZ_PG_53/ZM4345/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000134,19/05/2017,Operation,Sowing,
134/DZ_PG_53/ZM4345/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000134,25/05/2017,Expert Annotation,Emergence,
134/DZ_PG_53/ZM4345/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000134,28/05/2017,Expert Annotation,3 leaf stage,
134/DZ_PG_53/ZM4345/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000134,08/07/2017,Expert Annotation,Anthesis time,
134/DZ_PG_53/ZM4345/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000134,18/07/2017,Expert Annotation,Silking time,
134/DZ_PG_53/ZM4345/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000134,15/09/2017,Operation,Harvesting,
135/DZ_PG_48/ZM4421/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000135,19/05/2017,Operation,Sowing,
135/DZ_PG_48/ZM4421/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000135,25/05/2017,Expert Annotation,Emergence,
135/DZ_PG_48/ZM4421/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000135,28/05/2017,Expert Annotation,3 leaf stage,
135/DZ_PG_48/ZM4421/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000135,07/07/2017,Expert Annotation,Anthesis time,
135/DZ_PG_48/ZM4421/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000135,17/07/2017,Expert Annotation,Silking time,
135/DZ_PG_48/ZM4421/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000135,15/09/2017,Operation,Harvesting,
136/DZ_PG_72/ZM4398/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000136,19/05/2017,Operation,Sowing,
136/DZ_PG_72/ZM4398/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000136,25/05/2017,Expert Annotation,Emergence,
136/DZ_PG_72/ZM4398/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000136,28/05/2017,Expert Annotation,3 leaf stage,
136/DZ_PG_72/ZM4398/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000136,16/07/2017,Expert Annotation,Anthesis time,
136/DZ_PG_72/ZM4398/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000136,19/07/2017,Expert Annotation,Silking time,
136/DZ_PG_72/ZM4398/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000136,15/09/2017,Operation,Harvesting,
137/DZ_PG_09/ZM4368/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000137,19/05/2017,Operation,Sowing,
137/DZ_PG_09/ZM4368/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000137,25/05/2017,Expert Annotation,Emergence,
137/DZ_PG_09/ZM4368/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000137,28/05/2017,Expert Annotation,3 leaf stage,
137/DZ_PG_09/ZM4368/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000137,09/07/2017,Expert Annotation,Anthesis time,
137/DZ_PG_09/ZM4368/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000137,21/07/2017,Expert Annotation,Silking time,
137/DZ_PG_09/ZM4368/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000137,15/09/2017,Operation,Harvesting,
138/DZ_PG_31/ZM4347/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000138,19/05/2017,Operation,Sowing,
138/DZ_PG_31/ZM4347/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000138,25/05/2017,Expert Annotation,Emergence,
138/DZ_PG_31/ZM4347/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000138,28/05/2017,Expert Annotation,3 leaf stage,
138/DZ_PG_31/ZM4347/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000138,07/07/2017,Expert Annotation,Anthesis time,
138/DZ_PG_31/ZM4347/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000138,10/07/2017,Expert Annotation,Silking time,
138/DZ_PG_31/ZM4347/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000138,15/09/2017,Operation,Harvesting,
139/DZ_PG_74/ZM4397/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000139,19/05/2017,Operation,Sowing,
139/DZ_PG_74/ZM4397/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000139,25/05/2017,Expert Annotation,Emergence,
139/DZ_PG_74/ZM4397/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000139,28/05/2017,Expert Annotation,3 leaf stage,
139/DZ_PG_74/ZM4397/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000139,15/07/2017,Expert Annotation,Anthesis time,
139/DZ_PG_74/ZM4397/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000139,19/07/2017,Expert Annotation,Silking time,
139/DZ_PG_74/ZM4397/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000139,15/09/2017,Operation,Harvesting,
14/DZ_PG_22/ZM4349/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000014,19/05/2017,Operation,Sowing,
14/DZ_PG_22/ZM4349/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000014,25/05/2017,Expert Annotation,Emergence,
14/DZ_PG_22/ZM4349/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000014,28/05/2017,Expert Annotation,3 leaf stage,
14/DZ_PG_22/ZM4349/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000014,12/07/2017,Expert Annotation,Anthesis time,
14/DZ_PG_22/ZM4349/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000014,13/07/2017,Expert Annotation,Silking time,
14/DZ_PG_22/ZM4349/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000014,22/09/2017,Operation,Harvesting,
140/DZ_PG_22/ZM4349/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000140,19/05/2017,Operation,Sowing,
140/DZ_PG_22/ZM4349/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000140,25/05/2017,Expert Annotation,Emergence,
140/DZ_PG_22/ZM4349/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000140,28/05/2017,Expert Annotation,3 leaf stage,
140/DZ_PG_22/ZM4349/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000140,18/07/2017,Expert Annotation,Anthesis time,
140/DZ_PG_22/ZM4349/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000140,23/07/2017,Expert Annotation,Silking time,
140/DZ_PG_22/ZM4349/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000140,15/09/2017,Operation,Harvesting,
141/DZ_PG_01/ZM4381/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000141,19/05/2017,Operation,Sowing,
141/DZ_PG_01/ZM4381/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000141,25/05/2017,Expert Annotation,Emergence,
141/DZ_PG_01/ZM4381/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000141,28/05/2017,Expert Annotation,3 leaf stage,
141/DZ_PG_01/ZM4381/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000141,13/07/2017,Expert Annotation,Anthesis time,
141/DZ_PG_01/ZM4381/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000141,19/07/2017,Expert Annotation,Silking time,
141/DZ_PG_01/ZM4381/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000141,15/09/2017,Operation,Harvesting,
142/DZ_PG_27/ZM4354/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000142,19/05/2017,Operation,Sowing,
142/DZ_PG_27/ZM4354/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000142,25/05/2017,Expert Annotation,Emergence,
142/DZ_PG_27/ZM4354/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000142,28/05/2017,Expert Annotation,3 leaf stage,
142/DZ_PG_27/ZM4354/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000142,08/07/2017,Expert Annotation,Anthesis time,
142/DZ_PG_27/ZM4354/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000142,23/07/2017,Expert Annotation,Silking time,
142/DZ_PG_27/ZM4354/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000142,15/09/2017,Operation,Harvesting,
143/DZ_PG_46/ZM4374/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000143,19/05/2017,Operation,Sowing,
143/DZ_PG_46/ZM4374/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000143,25/05/2017,Expert Annotation,Emergence,
143/DZ_PG_46/ZM4374/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000143,28/05/2017,Expert Annotation,3 leaf stage,
143/DZ_PG_46/ZM4374/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000143,09/07/2017,Expert Annotation,Anthesis time,
143/DZ_PG_46/ZM4374/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000143,10/07/2017,Expert Annotation,Silking time,
143/DZ_PG_46/ZM4374/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000143,15/09/2017,Operation,Harvesting,
144/DZ_PG_25/ZM4382/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000144,19/05/2017,Operation,Sowing,
144/DZ_PG_25/ZM4382/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000144,25/05/2017,Expert Annotation,Emergence,
144/DZ_PG_25/ZM4382/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000144,28/05/2017,Expert Annotation,3 leaf stage,
144/DZ_PG_25/ZM4382/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000144,18/07/2017,Expert Annotation,Anthesis time,
144/DZ_PG_25/ZM4382/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000144,21/07/2017,Expert Annotation,Silking time,
144/DZ_PG_25/ZM4382/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000144,15/09/2017,Operation,Harvesting,
145/DZ_PG_55/ZM4355/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000145,19/05/2017,Operation,Sowing,
145/DZ_PG_55/ZM4355/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000145,25/05/2017,Expert Annotation,Emergence,
145/DZ_PG_55/ZM4355/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000145,28/05/2017,Expert Annotation,3 leaf stage,
145/DZ_PG_55/ZM4355/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000145,10/07/2017,Expert Annotation,Anthesis time,
145/DZ_PG_55/ZM4355/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000145,22/07/2017,Expert Annotation,Silking time,
145/DZ_PG_55/ZM4355/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000145,15/09/2017,Operation,Harvesting,
146/DZ_PG_10/ZM4365/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000146,19/05/2017,Operation,Sowing,
146/DZ_PG_10/ZM4365/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000146,25/05/2017,Expert Annotation,Emergence,
146/DZ_PG_10/ZM4365/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000146,28/05/2017,Expert Annotation,3 leaf stage,
146/DZ_PG_10/ZM4365/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000146,12/07/2017,Expert Annotation,Anthesis time,
146/DZ_PG_10/ZM4365/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000146,22/07/2017,Expert Annotation,Silking time,
146/DZ_PG_10/ZM4365/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000146,15/09/2017,Operation,Harvesting,
147/DZ_PG_21/ZM4360/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000147,19/05/2017,Operation,Sowing,
147/DZ_PG_21/ZM4360/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000147,25/05/2017,Expert Annotation,Emergence,
147/DZ_PG_21/ZM4360/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000147,28/05/2017,Expert Annotation,3 leaf stage,
147/DZ_PG_21/ZM4360/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000147,04/07/2017,Expert Annotation,Anthesis time,
147/DZ_PG_21/ZM4360/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000147,10/07/2017,Expert Annotation,Silking time,
147/DZ_PG_21/ZM4360/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000147,15/09/2017,Operation,Harvesting,
148/DZ_PG_34/ZM4384/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000148,19/05/2017,Operation,Sowing,
148/DZ_PG_34/ZM4384/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000148,25/05/2017,Expert Annotation,Emergence,
148/DZ_PG_34/ZM4384/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000148,28/05/2017,Expert Annotation,3 leaf stage,
148/DZ_PG_34/ZM4384/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000148,13/07/2017,Expert Annotation,Anthesis time,
148/DZ_PG_34/ZM4384/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000148,15/07/2017,Expert Annotation,Silking time,
148/DZ_PG_34/ZM4384/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000148,15/09/2017,Operation,Harvesting,
149/DZ_PG_62/ZM4393/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000149,19/05/2017,Operation,Sowing,
149/DZ_PG_62/ZM4393/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000149,25/05/2017,Expert Annotation,Emergence,
149/DZ_PG_62/ZM4393/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000149,28/05/2017,Expert Annotation,3 leaf stage,
149/DZ_PG_62/ZM4393/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000149,16/07/2017,Expert Annotation,Anthesis time,
149/DZ_PG_62/ZM4393/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000149,17/07/2017,Expert Annotation,Silking time,
149/DZ_PG_62/ZM4393/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000149,15/09/2017,Operation,Harvesting,
15/DZ_PG_54/ZM4346/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000015,19/05/2017,Operation,Sowing,
15/DZ_PG_54/ZM4346/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000015,25/05/2017,Expert Annotation,Emergence,
15/DZ_PG_54/ZM4346/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000015,28/05/2017,Expert Annotation,3 leaf stage,
15/DZ_PG_54/ZM4346/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000015,07/07/2017,Expert Annotation,Anthesis time,
15/DZ_PG_54/ZM4346/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000015,09/07/2017,Expert Annotation,Silking time,
15/DZ_PG_54/ZM4346/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000015,22/09/2017,Operation,Harvesting,
150/DKC4590/XXXX/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000150,19/05/2017,Operation,Sowing,
150/DKC4590/XXXX/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000150,25/05/2017,Expert Annotation,Emergence,
